id,masterList,item,imprestQuantity
E283A4D478D8D3468FBB70E27C8BC42F,<MasterList>{0},<Item>{295},0
FC6747FA304ED244B8BFC439B53C03BE,<MasterList>{0},<Item>{296},0
3F2561C82835864293A69F86F3B77B00,<MasterList>{0},<Item>{297},0
B78EB746C26FFC41BDC694872A0553E5,<MasterList>{0},<Item>{298},0
9B471A5CF467464D8FD046FB60489B1D,<MasterList>{0},<Item>{299},0
CE5DB0864C20C04E8CC0A35F3416B86D,<MasterList>{0},<Item>{300},0
C64A8C98E46D7349BD37CD869D41D200,<MasterList>{0},<Item>{301},0
420BE2EE9015924096EAA0E8CE1517E9,<MasterList>{0},<Item>{302},0
11B695C450496741AACC56C6DC7988E0,<MasterList>{0},<Item>{303},0
8D4C1AA9709C45468B2BC16E645FF3FE,<MasterList>{0},<Item>{304},0
2F454D25453C27438D1EA05C1BAE73B3,<MasterList>{0},<Item>{305},0
914530702136B74C8FCD356E42C2DB27,<MasterList>{0},<Item>{306},0
194DFAE7F6E7CB4DB317FEBDC64366BD,<MasterList>{0},<Item>{307},0
59A0B75A617A8440A6D5EA346C52C033,<MasterList>{0},<Item>{308},0
574F68D164CEE6448F8373A2437D5B71,<MasterList>{0},<Item>{309},0
C5A3D98141A792438040D0BB84B6A649,<MasterList>{0},<Item>{310},0
DF5E86AE6DD9674DA0AE3E554E9482A9,<MasterList>{0},<Item>{311},0
2EDD9EA6BFC5064FA874B428F600D5F5,<MasterList>{0},<Item>{312},0
FBDA94E411DFFB4D91CC3FBC50960FE7,<MasterList>{0},<Item>{313},0
0432E43D1C89884AA2E11C83BEFEB8F5,<MasterList>{0},<Item>{314},0
507F93CC4640FE41A935BA3E4C14BB17,<MasterList>{0},<Item>{315},0
84978278037A3F4B8E1C179B2D332501,<MasterList>{0},<Item>{316},0
7956B81B47692A49A9D096B36184CB37,<MasterList>{0},<Item>{317},0
E88222566B3C584B9FC2B4073558E6B0,<MasterList>{0},<Item>{318},0
DFBFA81FE7271145B85CBAA182A6E03A,<MasterList>{0},<Item>{319},0
4E93D83B23D42F43A1ECADA60A7110F1,<MasterList>{0},<Item>{320},0
F6B390629E93344C8E4BFF1800F69D70,<MasterList>{0},<Item>{321},0
5A782F66E77D2641A54AE8B8FDD07291,<MasterList>{0},<Item>{322},0
5C872CD332924549AC42232559F34E6F,<MasterList>{0},<Item>{323},0
E7FFF354A376B94CBAFDE35156592A2E,<MasterList>{0},<Item>{324},0
98BC9C40EFD206468B9B807212544BDF,<MasterList>{0},<Item>{325},0
27A0240DC089C1418B79A9F407D64314,<MasterList>{0},<Item>{326},0
D2FC2F578BA9A14CA0FD58353FAD142F,<MasterList>{0},<Item>{327},0
B75076BE26A01B44BF824D6ED74B0281,<MasterList>{0},<Item>{328},0
1C793976DFD0E04FA6577B103A0BFF9E,<MasterList>{0},<Item>{329},0
A46E6FA32A595E4FA0EDC1AFC5B9B640,<MasterList>{0},<Item>{330},0
79812BB09E3021499E1137178AF9FE3F,<MasterList>{0},<Item>{331},0
29A1A24D01A390409AC725C839EE0AD8,<MasterList>{0},<Item>{332},0
609308DEF1388E49BE228F953E6F7C79,<MasterList>{0},<Item>{333},0
9612181D51E8144ABA6BEEAF657A3A46,<MasterList>{0},<Item>{334},0
7383A4C96DA3EE4CB86D692373CE83EE,<MasterList>{0},<Item>{335},0
C22A4AA6CB3F4E459B6526EEAF87A758,<MasterList>{0},<Item>{336},0
F5F36B9AA6A9D140883AD2C479A7598F,<MasterList>{0},<Item>{337},0
663A1A4B00F6B04FBAAACFFCAE1328DB,<MasterList>{0},<Item>{338},0
E765F7526810704DA531709118E213CB,<MasterList>{0},<Item>{339},0
AFB613C4D89B05478A7967CFA3AA4D74,<MasterList>{0},<Item>{340},0
47631F0211002948AAE6AC8F78B9B19F,<MasterList>{0},<Item>{341},0
69DB348AE86A704ABEB204C62B9BD189,<MasterList>{0},<Item>{342},0
0BFBBF296917934FA056C0F6254CDC26,<MasterList>{0},<Item>{343},0
3DE82F10FD85544FA0A0A824D1460E40,<MasterList>{0},<Item>{344},0
F00E1A7C401D884AB4E496574FE87795,<MasterList>{0},<Item>{345},0
714DFEC58500244CAE1F5EB1F82A650A,<MasterList>{0},<Item>{346},0
B26A22E9450C9C48906CF5CC1075765C,<MasterList>{0},<Item>{347},0
17C50DCE833A624390173690A0A20DE2,<MasterList>{0},<Item>{348},0
C0CD1AD4513BDF4980C398B2DDF484C9,<MasterList>{0},<Item>{349},0
6ECB5E7C6953E2499173E9449A02CB1A,<MasterList>{0},<Item>{350},0
8A74A442100D424A8DE6749ADBB35968,<MasterList>{0},<Item>{351},0
66852502B1DC394DA828C8DC47C835E8,<MasterList>{0},<Item>{352},0
4BDB2A8B05A3F741BB5C738DECFA7FD0,<MasterList>{0},<Item>{353},0
B0711C48AC61C845906F53FB255AB0CD,<MasterList>{0},<Item>{354},0
DE34D8AC4E24D84291F49FFF684CD0F7,<MasterList>{0},<Item>{355},0
6FD1424604DBED418EB932A23A8B44AA,<MasterList>{0},<Item>{356},0
EB68D5AAC639EB4A88536C9DAF76EA7A,<MasterList>{0},<Item>{357},0
38342AB06C91884DA1724EAAB8B193D0,<MasterList>{0},<Item>{358},0
064A801461D3204DAB70A98F200F036F,<MasterList>{0},<Item>{359},0
9FAB73D88AB23E4C97B9148B20ABE91C,<MasterList>{0},<Item>{360},0
288B9F500DD22A4984114F2005E00251,<MasterList>{0},<Item>{361},0
EA06EE19E6F7D34F9990C5C94055906F,<MasterList>{0},<Item>{362},0
609BB63CB617444D908B47BBAAAEEC1C,<MasterList>{0},<Item>{363},0
46EE447F39F17346B4C97EE083EA3A4C,<MasterList>{0},<Item>{364},0
7C2E4B6FD46519469317EB8A960C2F5D,<MasterList>{0},<Item>{365},0
10FB498DE649A344B8179EC96D3007C9,<MasterList>{0},<Item>{366},0
5B81D0F6E391B74FBAE6BE9EA598806C,<MasterList>{0},<Item>{367},0
5BB6BEB4BA88234E8BD20364E64C6ADD,<MasterList>{0},<Item>{368},0
22A0AE9832FEB941976EBA1B88FAEFDB,<MasterList>{0},<Item>{369},0
2662FE4B94FE364CACFA89DDF91BE164,<MasterList>{0},<Item>{370},0
6AB6E76B0BF3AF45812776646752A717,<MasterList>{0},<Item>{371},0
D04351F58D7068448D65FF55812CBBB3,<MasterList>{0},<Item>{372},0
5E2A4F05E72B5F4183F38168F05AE868,<MasterList>{0},<Item>{373},0
6E2455055B00A746B0C9EA5AD7D75EB6,<MasterList>{0},<Item>{374},0
27D0AB5E9CA12C4BB9DB5235236D4749,<MasterList>{0},<Item>{375},0
0F8AE71290CFD242AB4A12F066F46987,<MasterList>{0},<Item>{376},0
21C135DDF4F7A347A2F12B66021B1243,<MasterList>{0},<Item>{377},0
DCB63F12B8C7AB419FB7B028569E6E17,<MasterList>{0},<Item>{378},0
B3826A0808727A499D572FF8F0A94565,<MasterList>{0},<Item>{379},0
D19D0E03338ED944858AED2981291FAC,<MasterList>{0},<Item>{380},0
ED41D22FF30A2A45B9447C55CAFF93B3,<MasterList>{0},<Item>{381},0
F5675FCE4BAE2549B777BB37BEB5906B,<MasterList>{0},<Item>{382},0
F38BA4FF4C4380438BF9012266F7FAB9,<MasterList>{0},<Item>{383},0
98DBAD3ECDF9FB408310C11C499F858B,<MasterList>{1},<Item>{2},0
5C48AE2B03215945AAA1F60B15EC3A12,<MasterList>{1},<Item>{12},0
F60072464538CA49A4CB17C1BE95FD32,<MasterList>{1},<Item>{5},0
1D7C5237D7B9F842B594A58F69622D5D,<MasterList>{1},<Item>{22},0
67EA83733377044F8C936C930CA7C87B,<MasterList>{1},<Item>{25},0
72BA62099A0F674C84C0EBB89E316686,<MasterList>{1},<Item>{28},0
88E557488681BF44B11F1F7B160B8CCF,<MasterList>{1},<Item>{29},0
4A0BC0E1B6D9EC4EA1ED1B798E29C39D,<MasterList>{1},<Item>{32},0
74683B0565B25F49A61FB81575EEA461,<MasterList>{1},<Item>{33},0
85173DAA2A0FFA4F9802D045DB5F9F37,<MasterList>{1},<Item>{36},0
C5D77083382C3B46926970CEFDCC9B45,<MasterList>{1},<Item>{41},0
5B155C00E9D862418614647ECDE02F88,<MasterList>{1},<Item>{44},0
3C3BE7C0E0FDA14E8470805E0CE95232,<MasterList>{1},<Item>{42},0
A016714E9A2BED41A8286EF05584EAFB,<MasterList>{1},<Item>{43},0
430D4791EE163741A5EC1456F6402509,<MasterList>{1},<Item>{56},0
AE034B7D2725E640A4AFBBA97AB228C6,<MasterList>{1},<Item>{47},0
BB44D43445C7E146845D6C7FFF5D73DA,<MasterList>{1},<Item>{50},0
EB6FAB74BEF2DA41A0FDE1F98D271FD1,<MasterList>{1},<Item>{54},0
F207BD9DCFCD17439AF2775D04C8B013,<MasterList>{1},<Item>{58},0
ECB85F4A2C523D428E74ECA06D59CB0C,<MasterList>{1},<Item>{69},0
6704223ADECF854AB260F4182544FED8,<MasterList>{1},<Item>{67},0
DF593D2824025744B254EA6147CDDCD9,<MasterList>{1},<Item>{55},0
F0805A0E2C6B484F85E97C727D54C278,<MasterList>{1},<Item>{59},0
D2F3E2D9F2627949B31EB25C8794D3B6,<MasterList>{1},<Item>{68},0
BD0B5ECC47CA334C801DDC36C860054A,<MasterList>{1},<Item>{75},0
64D9D04543520042A070A27BCF4A3625,<MasterList>{1},<Item>{80},0
B0EE90BD800FF84BAA9E7FF06D9477C0,<MasterList>{1},<Item>{391},0
8B95D0D471A40B48BCA2BFAAC7F907A8,<MasterList>{1},<Item>{85},0
045F1D72A9A44F4F91E11F7BA05DF1CA,<MasterList>{1},<Item>{79},0
5CA9F53ED5CDF9499AC0174D41EC699F,<MasterList>{1},<Item>{77},0
4765671DBED1964D8CB602086EA5680F,<MasterList>{1},<Item>{76},0
3CADBEECC323104388A27D3DC926E719,<MasterList>{1},<Item>{78},0
4D95E5B30435394F984065E08307871F,<MasterList>{1},<Item>{86},0
C9EF2FA394F163448C7165BCBD19198C,<MasterList>{1},<Item>{88},0
2A85843552F86E4DB7A86165F20D8DBC,<MasterList>{1},<Item>{92},0
55E1C5CF158E3C4BA7FDB82EF2BDAD7E,<MasterList>{1},<Item>{94},0
A9BFA9B021F024459B7FC6C9A8B0F2D3,<MasterList>{1},<Item>{93},0
B6D5DB6EFF34BD46BBF48AD145C8AA1E,<MasterList>{1},<Item>{108},0
99B681ED5FF5B54D8396FDE7EE083470,<MasterList>{1},<Item>{140},0
E7EE32881999794099BF0667762BD0D7,<MasterList>{1},<Item>{143},0
1C01E0875449C34BAD3CD90501AFACD6,<MasterList>{1},<Item>{183},0
EEB12F35549A8F4E9A88E371F84C4BD6,<MasterList>{1},<Item>{149},0
C30473B6B7CE424896B67649D46C5B3F,<MasterList>{1},<Item>{170},0
C2F7BD3ECCBEA147955C4015F4521613,<MasterList>{1},<Item>{177},0
9DE4BC9E56B787419A320084C7C11716,<MasterList>{1},<Item>{95},0
95CFBDEF6CE5B546B3EB19058F55BC39,<MasterList>{1},<Item>{96},0
B6C00D312D2C064097C1DE6C8472564C,<MasterList>{1},<Item>{102},0
283872CE0012A94CB207003A2E6B31A3,<MasterList>{1},<Item>{110},0
1B8C14A597076D4BA03524993EB8E116,<MasterList>{1},<Item>{112},0
296A9FF83778BC4FA6B910A48244C303,<MasterList>{1},<Item>{116},0
AFEB615A8AE3ED4ABB123F6BC4717B80,<MasterList>{1},<Item>{131},0
F3C1399A375CE2428D19A790D292F172,<MasterList>{1},<Item>{134},0
0B04A2CB7D80A34DB552F5512138A3EA,<MasterList>{1},<Item>{139},0
FCEC30D58E6ACA4F9C5A10599BC0FB4C,<MasterList>{1},<Item>{184},0
247E032074943040BDC96000535D3BC4,<MasterList>{1},<Item>{147},0
C0A4E2035AEBD34BABEE55D4CF873B87,<MasterList>{1},<Item>{197},0
3A654E0053CA7F47A9E9F1C6A04F4ABE,<MasterList>{1},<Item>{199},0
5990AB70F0F4654CAE5EC04283C19602,<MasterList>{1},<Item>{258},0
F6C204F800F0684586A434C0A8326853,<MasterList>{1},<Item>{259},0
5FD99850ABB1EE4088BD607A557CFA13,<MasterList>{1},<Item>{260},0
963394DC6465D24D91ADA910A1533DDF,<MasterList>{1},<Item>{263},0
A8E715F41B0FEB409CA11FE046BB1E60,<MasterList>{1},<Item>{277},0
A6E4F239B3DD5B429F6B55E8592E111E,<MasterList>{1},<Item>{295},0
772A75F930269742ADCB3B3A9AD9E68E,<MasterList>{1},<Item>{298},0
FF6D61B3DC6DFC45B6E97D2447124C64,<MasterList>{1},<Item>{299},0
E0061BE32CAFE449BB52B69660C88BD7,<MasterList>{1},<Item>{311},0
165D0EBC6830EE458CA3C3522332F5F8,<MasterList>{1},<Item>{344},0
6AAC05CB96963F4A91F89AA2FE9ADAA9,<MasterList>{1},<Item>{352},0
78C408B691645B4DA664E7FCFE753A7F,<MasterList>{1},<Item>{251},0
EF3C074E09BF6A428C17634321F3A676,<MasterList>{1},<Item>{338},0
A0516B4EA191604BAAFBD165FBA5A7BF,<MasterList>{1},<Item>{339},0
DF9BBDC1556C62478CA97FC8EEE6BC9F,<MasterList>{1},<Item>{340},0
6779C9AF3135A642B5F22847B0E8DA36,<MasterList>{1},<Item>{52},0
9317E26FE5D2D64390A4C3D4224C06DC,<MasterList>{1},<Item>{113},0
59BA31E02D87B04B8501E1FA03883A07,<MasterList>{1},<Item>{162},0
5A729CD15173D14EBB0344A1D8E918C8,<MasterList>{1},<Item>{261},0
B9E259ED37F80B41802BA804E912688C,<MasterList>{1},<Item>{262},0
750E3CD101F51E48A089DF71B52174C3,<MasterList>{1},<Item>{266},0
C2F1B1CE964B9642A676EE85F7E49A1A,<MasterList>{1},<Item>{306},0
F232DF8D2587584A8F5421120883A22B,<MasterList>{1},<Item>{307},0
0FCF3A089F447A4A9F05C74A4C14D3A9,<MasterList>{1},<Item>{315},0
A8FEFE2EB74426439B08448E45535D97,<MasterList>{1},<Item>{316},0
D7B4D01E97419C4EA996DE74CF0DA9D0,<MasterList>{1},<Item>{343},0
4B46FCC01F614F429C652BF06551D5EE,<MasterList>{1},<Item>{345},0
3EA103F82D6E5843AA4A429A82B46DD5,<MasterList>{1},<Item>{309},0
7913516B0626B44F8A26DFF86B5EAF96,<MasterList>{0},<Item>{194},0
E8661D6784882147A91C3C40190DDCEA,<MasterList>{0},<Item>{190},0
D78EFA9106FA4A499953E9BF4FBB422D,<MasterList>{0},<Item>{384},0
A83AFB03347DE742B93E41F3C24AFA7C,<MasterList>{0},<Item>{385},0
441ACDDBB5054042977288F42FD4EEEA,<MasterList>{1},<Item>{141},0
A3FB4666F92F914CA9B1CB51DD7D3C84,<MasterList>{0},<Item>{386},0
3946D8EA2D7DCB4AAF370D5B32952813,<MasterList>{0},<Item>{387},0
C4C326A7A1919F43917D7DD826AFDE84,<MasterList>{0},<Item>{388},0
94F9163BE57EB14A8DCE617892833A87,<MasterList>{0},<Item>{389},0
27E76AB8F0073D439BB86636E338E97D,<MasterList>{0},<Item>{390},0
A0E5043CD7D9CE42BA70844FF3C3DAB7,<MasterList>{0},<Item>{391},0
3F2347754525164D95F4A62700961A65,<MasterList>{0},<Item>{392},0
34BC057C79EDDD41A7FF7535855372C6,<MasterList>{0},<Item>{393},0
201ED702C2C2024CA64B1AA8891DDE19,<MasterList>{0},<Item>{394},0
CCE7260A59ECE242AFFA99EEE4E460BE,<MasterList>{0},<Item>{395},0
A599C04790C8334C963BCBB89BC795E9,<MasterList>{0},<Item>{396},0
9CDAA53AA2FB174986F115A342D4EAA0,<MasterList>{0},<Item>{397},0
2F45F2560C878049B93E724355AFBABA,<MasterList>{0},<Item>{398},0
D08A5C2AAE86DE479FCF661A3D18EB8D,<MasterList>{0},<Item>{401},0
2F1D2B5C8D40864F8BDEA3B81789BBF9,<MasterList>{0},<Item>{402},0
43A1B2BD52F9AB4D8D2FF27E297C73BB,<MasterList>{0},<Item>{403},0
45AF3544F5CC944AA849FF24BF64733C,<MasterList>{0},<Item>{404},0
8818BF8D7FCC19429C249B97F1B9D8EE,<MasterList>{0},<Item>{405},0
EFF7E35221D0E746AD401C254E1DB4B0,<MasterList>{0},<Item>{406},0
D251D46520BD4A479EF6A221D405DA55,<MasterList>{0},<Item>{407},0
CD1E42688B314B419E7FDCB9A4F8F0A2,<MasterList>{0},<Item>{408},0
4DF9E601B3CB8F47B9BA6B1960F2EC16,<MasterList>{0},<Item>{409},0
A21D5A328C8C69469FC80CA93E650382,<MasterList>{0},<Item>{410},0
8D3A436D25B2EE4895AD732B8219BFE7,<MasterList>{0},<Item>{411},0
1A0C583C18FE8C45852CD82A325E8079,<MasterList>{0},<Item>{412},0
17F90EC44A476E4094A21FDB982003C3,<MasterList>{0},<Item>{413},0
6D8486866B39454B89F86883478B6D2A,<MasterList>{0},<Item>{414},0
C31AE2F0F8CA594092293F3ACE3E347E,<MasterList>{0},<Item>{415},0
BE65949F655402449E79E6BAA204937B,<MasterList>{0},<Item>{416},0
9084A69650C03346856DA71084292EC6,<MasterList>{0},<Item>{417},0
C3EE2AFED5D9E24D93B1CB22A4BA2D12,<MasterList>{0},<Item>{418},0
F5B9B3FDC8385B4081DE343819A6FE14,<MasterList>{0},<Item>{419},0
89D8081F0752984AA943805B555CEC88,<MasterList>{0},<Item>{420},0
92D1B6DF1F780E4B8F3DA23A0F7E7E36,<MasterList>{0},<Item>{421},0
BA95BDAA63B07846B4B10C66F99E90D8,<MasterList>{0},<Item>{422},0
FF70D7C13A4FA34C88C79592D665FA54,<MasterList>{0},<Item>{423},0
8ACA2F95EBDE03488DCED3E17D9C0DB2,<MasterList>{0},<Item>{425},0
FBCC54977027D743AF06823E2B180265,<MasterList>{0},<Item>{426},0
FE06DE3979590248A7B3E8F3EE21A1A8,<MasterList>{0},<Item>{427},0
A24FC970244DE143B25E7F057C69FC1C,<MasterList>{0},<Item>{428},0
C1FF9C0426B097488379671918DDAEE3,<MasterList>{0},<Item>{429},0
B1225FED9AA21847821CF48E9458AAE2,<MasterList>{0},<Item>{430},0
31FCB125798D0F4E8C6410668DD8E133,<MasterList>{0},<Item>{431},0
7A9C0F0D13D7394EA14F6D1E568609E0,<MasterList>{0},<Item>{432},0
5EB65633B6DECB4D901A5F2EDE5DC545,<MasterList>{0},<Item>{433},0
F4D1C7031D80F249B4FC5706F2C7FE98,<MasterList>{0},<Item>{434},0
AA3AC0E29D5E134B9518517402494DB5,<MasterList>{0},<Item>{435},0
92C797D1F5476048913526032E852436,<MasterList>{1},<Item>{101},0
6DA49B1B9BA9A64188F70BAF0A510D68,<MasterList>{1},<Item>{105},0
7622CA9A732ABB448FF80F9C70EA56B1,<MasterList>{1},<Item>{180},0
E8A574DE74FBA14C9E63DA2C4A84037D,<MasterList>{1},<Item>{130},0
1958A7E5D2D6494E98EBD8A6348E1D02,<MasterList>{1},<Item>{142},0
3A4C629D4E22D74CA5787506B3269037,<MasterList>{1},<Item>{153},0
2A3E02A105BFE64E805FFBB474ED0843,<MasterList>{1},<Item>{169},0
0DB20001DECA2744A742F4E0A7377A72,<MasterList>{1},<Item>{245},0
5ED356E5B687F04CB003E3C15EC05B85,<MasterList>{1},<Item>{247},0
8B3CEF18F5A4894DAE3525E2A8F9C4C9,<MasterList>{1},<Item>{246},0
DBC3107D38A59342BF5F9BBD30EF5FEB,<MasterList>{1},<Item>{210},0
49B0770F2163D246A9B396F59490867F,<MasterList>{1},<Item>{280},0
B1B4385E8C28D344B5463DC6F43F1A7C,<MasterList>{1},<Item>{281},0
4F8BC624D6AFEF4A86760F4CCD221525,<MasterList>{1},<Item>{283},0
1E5591E14D6AC54988216F69017F6C84,<MasterList>{1},<Item>{285},0
B3F1FA1EBD460245A0BB34D825771EBE,<MasterList>{1},<Item>{305},0
57D808B5687FAE49A8AC7003B13EB617,<MasterList>{1},<Item>{297},0
10838AEB78A200468734B671FA24867C,<MasterList>{1},<Item>{312},0
A63161AB4C33AD44A87EE93C2A846926,<MasterList>{1},<Item>{313},0
6F1BDC996412384FB3A13E4487BB6220,<MasterList>{1},<Item>{314},0
5C0CA6E214DC6F4AA09E53AB5408586C,<MasterList>{1},<Item>{296},0
C21B1ABB7BF8B3479C1E1406B5EE992E,<MasterList>{1},<Item>{387},0
135DDC847D1DD345B2A9B6399F963F04,<MasterList>{1},<Item>{389},0
4F8187F968BDAF4CA8C65D267A98D840,<MasterList>{1},<Item>{396},0
F01F12CD2DA77B4D8D35F1E57507C30A,<MasterList>{1},<Item>{397},0
2F9EB4C253FDF64D8E125FB610DDF234,<MasterList>{1},<Item>{398},0
7B03A59610E37F4A87C5D7D228F79BFA,<MasterList>{1},<Item>{402},0
A8760B3F47ABEF4BBCECD13C4291181A,<MasterList>{1},<Item>{413},0
05E7AD6C8D310149B212E7AF8C639227,<MasterList>{1},<Item>{252},0
C1974D40590E964A97D5BE0294AD54C8,<MasterList>{1},<Item>{271},0
E56035F573F76A45BD11B3C7263830AA,<MasterList>{1},<Item>{204},0
0849443591B54B429E8A8CBA5F12CCA2,<MasterList>{1},<Item>{46},0
BBAFC005581CC8409EF67B771F16BEA7,<MasterList>{1},<Item>{21},0
672B7DC104425540B526104B6B7C4EB7,<MasterList>{1},<Item>{294},0
830DD7B3AEEF0E4F801E63241FB5CAAE,<MasterList>{1},<Item>{348},0
3A37450D9D9E95468EFDF994A0A9AB59,<MasterList>{1},<Item>{123},0
78DC40ABF6281E4DA1EB473F34931444,<MasterList>{1},<Item>{235},0
0F58301A4ED973409B42AA4D13A022F6,<MasterList>{1},<Item>{373},0
C9F1CC22438423488CBDFDE5999527F1,<MasterList>{1},<Item>{230},0
F83186BD3C9FF0489A484C49BE4E8165,<MasterList>{1},<Item>{65},0
44B7848E84DE4347B907254E0B3FD950,<MasterList>{1},<Item>{51},0
E6E1EDDF09F1DA468B14F49380024DEA,<MasterList>{1},<Item>{349},0
FC6783153F4A2C458A0D0AF1FFEAD7E6,<MasterList>{1},<Item>{304},0
8FF729AF7916A54987A0866419BEAE04,<MasterList>{1},<Item>{302},0
A6DB420C6C5EFA44926CD51CF534682F,<MasterList>{1},<Item>{385},0
F15EBF34A060494BB4031E3EC81AF4CD,<MasterList>{1},<Item>{179},0
D25803D8E7B93B408AD2B0F4455C1357,<MasterList>{1},<Item>{288},0
4F41943EAC4C4A4D9F0F53038886F97C,<MasterList>{1},<Item>{291},0
8293ACB5113DD443965122FF16FC2115,<MasterList>{1},<Item>{354},0
E57818DAA4EA944D9D1F47CE8D0A39B8,<MasterList>{1},<Item>{209},0
3D7034BC3835C24EBB937F01D6936B3E,<MasterList>{1},<Item>{215},0
5CB64934DEF2ED4EB123AED55F5F78DF,<MasterList>{1},<Item>{390},0
A84274C57524E34E94D59CA516C2E557,<MasterList>{1},<Item>{353},0
3AE72583856F3B4DA9FE8CD44ACF9F09,<MasterList>{1},<Item>{264},0
2012FA4171DAA24E987CE71B346AB640,<MasterList>{1},<Item>{411},0
4012C078448FD246A05696D83D300BF5,<MasterList>{1},<Item>{133},0
D77A469AA8BB724BA54862B369CCDCE5,<MasterList>{1},<Item>{89},0
CCB51B31E21872489073AF6D4F406A98,<MasterList>{1},<Item>{23},0
A3F80C3861CEF343B40E727F6DBFA933,<MasterList>{1},<Item>{233},0
B9BF5F97209F84478A12D2CF74839E3A,<MasterList>{1},<Item>{331},0
EC97CE5C9C345E40855DD56652EA23F8,<MasterList>{1},<Item>{356},0
744E33DD4D5F9840B3EF54FD1186FC39,<MasterList>{1},<Item>{431},0
062240303317694C8C770E5F5C57220D,<MasterList>{1},<Item>{432},0
C956A4E1FC91C64790AE0D9BB5C0DB46,<MasterList>{1},<Item>{405},0
7EB4E5F75E1B544B91AC06B630FDAFD3,<MasterList>{0},<Item>{436},0
636049D0BF1089479DCE17C4A6398844,<MasterList>{0},<Item>{437},0
FD85112DAED0424B8C4F65187C4F1714,<MasterList>{0},<Item>{84},0
22E875D0503A47D8ADCB26BBB8774561,<MasterList>{2},<Item>{391},0
